filename,sentence,reason,T1,T2,T3,T4,ambiguity_num
14_admin.xmi,Management will terminate the contract and an employee will contact the next seller from the waiting list.,clear actions,T1_false,T2_false,T3_false,T4_false,0
14_admin.xmi,"If the seller would like to extend their renting period, management must review the seller's request.",clear condition and action,T1_false,T2_false,T3_false,T4_false,0
14_admin.xmi,Management will check if the seller's weekly revenue is greater than or equal to 700 DKK.,Clear criteria for revenue evaluation are given,T1_false,T2_false,T3_false,T4_false,0
14_admin.xmi,"If the revenue meets the requirement, management will approve the request and an employee will take payment from the seller for the next renting period.",clear condition and action,T1_false,T2_false,T3_false,T4_false,0
14_admin.xmi,The seller can then continue to rent their shelf.,clear continuation action,T1_false,T2_false,T3_false,T4_false,0
14_admin.xmi,"If the seller's revenue is less than 700 DKK, management will try to advise the seller against the request.","""try to"" indictate introduces ambiguity regarding the enforceability and effectiveness of the advice",T1_true,T2_false,T3_false,T4_false,1
14_admin.xmi,The seller can either accept the suggestion and move out or decline the suggestion.,"The options given are clear, but the sequence and process following each choice (especially if declined) are not detailed,",T1_true,T2_false,T3_false,T4_false,1
14_admin.xmi,"If the seller declines the suggestion from management, the seller will be granted an extension regardless of management's suggestions.","This introduces ambiguity in the process rules and potential inconsistency in policy enforcement, as it contradicts the earlier implication that management's advice might influence the decision.",T1_true,T2_false,T3_true,T4_true,3
14_admin.xmi,The employee will then take payment from the seller for the extension period.,clear endpoint,T1_false,T2_false,T3_false,T4_false,0
1_admin.xmi,A hospital wants to establish a rating workflow for their doctors.,No ambiguity is present. The statement is clear and direct about the hospital’s intent,T1_false,T2_false,T3_false,T4_false,0
1_admin.xmi,To make the workflow reliable two different roles are assigned.,No ambiguity. The purpose of assigning roles is explicit,T1_false,T2_false,T3_false,T4_false,0
1_admin.xmi,The first one is a referee from the newly created quality assurance department while the second one represents the managing director of the hospital.,unclear relational between the referee and the managing director,T1_false,T2_true,T3_true,T4_false,1
1_admin.xmi,Both roles execute all of their tasks independently from each other.,"T1 true is applied because it’s ambiguous how their independent actions integrate into the overall workflow, despite stating independence.",T1_uncertain,T2_false,T3_false,T4_false,1
1_admin.xmi,The referee starts a new case regarding a certain doctor by interviewing patients.,"Clear and specific about the referee’s activities, showing no ambiguity",T1_false,T2_false,T3_false,T4_false,0
1_admin.xmi,"Since a patient interview workflow is already established, it is simply integrated in the new workflow.",No ambiguity regarding the integration of the established workflow,T1_false,T2_false,T3_false,T4_false,0
1_admin.xmi,"Meanwhile, the director asks an external expert to review the work of the doctor under rating.","The actions and roles are clearly stated, showing no ambiguity.",T1_false,T2_false,T3_false,T4_false,0
1_admin.xmi,"Unfortunately, since the expert only gets a low expenses fee, it can happen that the expert is not responding in time.",Marked T3 true due to underspecification regarding response times and procedures following non-response.,T1_false,T2_false,T3_true,T4_false,1
1_admin.xmi,"If that happens, another expert has to be asked (who could also not respond in time, i.e. the procedure repeats).",T3 true indicates uncertainty about the procedure’s efficiency and duration. T4 uncertain because of possible iterative non-responses creating procedural inconsistencies.,T1_false,T2_false,T3_true,T4_false,2
1_admin.xmi,"If an expert finally sends an expertise, it is received by the director and forwarded to the referee.",cyclical situation still possible,T1_false,T2_false,T3_false,T4_false,1
1_admin.xmi,The referee files the results containing the patient interviews as well as the expertise and afterward creates a report.,"This sentence is clear about the referee’s tasks, showing no ambiguity",T1_false,T2_false,T3_false,T4_false,0
1_admin.xmi,"While the referee is doing this, the manager fills a check to pay the expenses of the expert.","Clear about the manager’s role in the process, indicating no ambiguity",T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,The customer must first place an order to receive an estimated wait time.,This sentence clearly defines the initial action without ambiguity,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"From there the customer can either decline the order, ending the process, or they can confirm the order.",This sentence clearly defines the initial action without ambiguity,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"If they confirm the order, the cashier must then write a post-it-note of the order after which the prep guy starts prepping the pizza.",This sentence clearly specify the sequences of the actions,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"When prepping the pizza, the prep guy must first read the post-it-note and assess whether there is available space on the prep table.",This sentence clearly describes the sequential actions without ambiguity.,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"If there is enough space, he must continue to clean up the table, however, if there is not any available space he must wait and reassess the space.",This sentence clearly specifies the conditions and actions without ambiguity.,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"When he has read the post-it-note and assessed the space once again he can again either determine that there is not enough space and wait some more, or if there is enough space he must carry on to clean up the table, put flour on it and flat out the pizza dough.",The repetition of space assessment and waiting could lead to multiple interpretations of when exactly the process proceeds.,T1_true,T2_false,T3_false,T4_false,1
28_admin.xmi,He then must assess whether it is a white or a regular pizza.,This sentence specifies the next step clearly.,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"If it is a regular pizza, he must put sauce on it and then he must put toppings and cheese on.",This sentence specifies the actions for a regular pizza clearly.,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"If it is not a regular pizza, he must go straight to putting toppings and cheese on which finishes the pizza prep.",This sentence specifies the actions for a non-regular pizza clearly.,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,The oven guy must start baking the pizza once the pizza has been prepped.,clear,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"When doing so, the oven guy must first assess available space in the oven - if there is space, he must carry on assessing the number of pizzas prepared, however, if there is not enough room he must wait and reassess the space.","The term ""assessing the number of pizzas prepared"" is vague and better if more deatil",T1_false,T2_false,T3_true,T4_false,1
28_admin.xmi,"After reassessing the space, he can either determine there is still not enough and wait, or if there is enough space, he must carry on assessing the number of pizzas prepared.",This sentence clearly outlines the decision points and actions.,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"If there are enough pizzas ready, he must put them in the oven.",This sentence specifies the action clearly.,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"If there is not enough, he must check for more customers.","The criteria for determining ""enough pizzas"" is not specified.",T1_false,T2_false,T3_true,T4_false,0
28_admin.xmi,"If there are no customers, he must put the pizzas in the oven, however if there are more, he must first wait for more pizzas to be ready and then proceed to put the pizzas in the oven.",clear about the option,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"Next, he must check if the pizza is finished.",This sentence clearly defines the next action.,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"If it is, he must take it out of the oven, but if it is not, he must leave it in and check again later.",This sentence clearly specifies the decision points,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"When he checks again, he must make the same decision, however, if it is ready, he must take it out of the oven ending the baking of the pizza.",This sentence specifies the action clearly,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,The oven guy must then check if the pizza is burnt.,This sentence clearly defines the next action.,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"If it is not, the cashier must serve the pizza - however, if the pizza is burnt, the oven guy must throw it out, after which the prep guy must prepare the pizza anew.",This sentence clearly specifies the decision points and actions.,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"When serving the pizza, the oven guy must first put the pizza in a box, slice it and put it on the cashier’s table.",not sure about the sequence of actions.,T1_true,T2_false,T3_false,T4_false,1
28_admin.xmi,The cashier must then shout out the pizza number.,This sentence clearly defines the next action.,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"If the customer collects the pizza, the cashier must handle the payment ultimately fulfilling the order.",This sentence clearly specifies the action and outcome,T1_false,T2_false,T3_false,T4_false,0
28_admin.xmi,"If the customer does not collect the pizza, the cashier must put it on top of the oven and must again shout out the pizza number until the customer collects it.",This sentence clearly specifies the actions and conditions.,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"There are three actors, or roles, involved in the Statement of Work (SoW) creation process consisting of two departments, the Service Sales department and the Professional Services department, and the Customer.",This initial step clearly defineed,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,The SoW creation process is initiated by a workshop in which the Statement of Work is developed by the Service Sales department.,This initial step clearly defines,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"The SoW creation workshop contains three events: “estimate project length”, “estimate resource hours” and “estimate project cost”.",This initial events clearly defines,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"All the activities in the SoW creation workshop are nested as the Statement of Work can only be finished if all activities are executed, hence project length, hours and cost should be estimated in order for the SoW to be completed.",This initial step clearly defines,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,The SoW is then evaluated before sending it to the customer.,Indicates a clear internal review process with two possible outcomes,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,It can either be rejected or accepted internally by the Service Sales department.,further info for last sentences,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,If the SoW is being rejected it is not required that all estimations have to be redone.,another option for last sentences,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,The flexibility needs to be given in order for the Service Sales department to adjust only one or two estimations or even small formalities that do not require a new SoW creation workshop.,"explnation for flexibility, too many options leads to unclear about he impact on procedures",T1_true,T2_false,T3_false,T4_false,1
20_admin.xmi,"Once the adjustment is done, the SoW can be sent for internal evaluation again.",Clearly allows for iterative revisions and evaluations,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,This process can be repeated as many times as needed until the SoW is accepted and finally sent to the customer.,further info for last sentences,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"Once the SoW is sent to the customer, it cannot be modified and sent to the customer again.",clear conditon and action,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"This ensures alignment between the two parties, Tradeshift and the Customer.",further info for last sentences,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"The Customer is then responsible for reviewing the SoW and choosing one of the three following options: “Rework SoW”, “Reject SoW” and “Accept SoW”.",unclear about the conditions and sequneces of each options,T1_true,T2_false,T3_true,T4_false,2
20_admin.xmi,"Since these activities belong to a second subprocess (“Customer choice”), not all activities have to be executed before moving on to an activity outside of the subprocess.","""not all"" is unclear about sequence and condition about execution for activities",T1_true,T2_false,T3_true,T4_false,0
20_admin.xmi,"If the customer accepts the SoW, it is automatically handed over to the Professional Services department.",clear condition and action,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"Since the “accept SoW” activity excludes itself, as well as “decline project” and “reject SoW”, the only possibility is to close the deal with the Service Sales department and to hand the SoW over to Professional Services, or, in case a problem arises after accepting the SoW, the model provides the needed flexibility to rework the SoW in case ad hoc changes come up.","ambiguous, particularly regarding the exclusions of other activities once the SoW is accepted. The phrase ""needed flexibility to rework the SoW"" suggests possible adjustments post-acceptance but lacks clarity",T1_true,T2_false,T3_true,T4_false,2
20_admin.xmi,"If the Customer rejects the SoW, both accept - and rework SoW are excluded activities and the “project declined” activity gets into a pending state, meaning it must be executed.",Clearly states the consequences of rejection,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,This ends the process and Tradeshift’s collaboration with the Customer until Tradeshift is potentially chosen as a vendor of choice again.,Clearly outlines the termination,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"If a Customer decides that rework needs to be done on the suggested SoW, the green include relation from “rework SoW” to the “SoW creation workshop”-nest indicates that any number of activities nested in the “SoW creation workshop” can be executed again to modify the SoW according to the Customer’s preference.","The option for reworking the SoW introduces ambiguity, particularly around which specific activities can be revisited and the extent of allowable modifications.",T1_true,T2_true,T3_true,T4_false,0
20_admin.xmi,"Every time an estimation is modified, the SoW needs to be internally accepted or rejected again.",This adds a repetitive cycle to the process,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"This is shown by the combination of the include, condition and response relation pointing from the “SoW creation workshop”-nest to the “SoW evaluation” subprocess.",descrption for process model,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"Once the SoW is modified, accepted and sent to the Customer, the Customer needs to choose between the three activities in the “Customer choice” subprocess again.",Clearly delineates the customer's choices after receiving a modified SoW,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"The SoW can be reworked as many times as needed, but it can only be rejected and accepted once.",clear condition,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,"This is a requirement the model needs to comply with, since the rejection of a SoW indicates the end of a collaboration between Tradeshift and its customer and the acceptance of the SoW leads to the closure of the deal and a handover to Professional Services.",This sentence provides rationale for the constraints mentioned previously,T1_false,T2_false,T3_false,T4_false,0
20_admin.xmi,The SoW should not be modified anymore once it is used as a project baseline in another department.,clear requirement,T1_false,T2_false,T3_false,T4_false,0
13_admin.xmi,"Every time a translation order is received, an agent needs to check it.",The actions are clearly defined without ambiguity.,T1_false,T2_false,T3_false,T4_false,0
13_admin.xmi,"If the document is in a DOCX (Word) format, the agent “analyses” it in the ERP (this will automatically process the document and fill in information regarding document length, word count and repetition count).","Clearly explains the process for DOCX format documents, including what the ERP system does.",T1_false,T2_false,T3_false,T4_false,0
13_admin.xmi,"If the document is a PDF format, the agent either converts the document manually to DOCX through a third-party program or calls the client and requests a different format document.",Ambiguity in the sequence and choice between conversion and contacting the client; it's unclear whether these are sequential or optional choices.,T1_true,T2_false,T3_false,T4_false,1
13_admin.xmi,"Once the document is analysed, the agent sets a quota for the order in the system.",clear condition and action,T1_false,T2_false,T3_false,T4_false,0
13_admin.xmi,The agent choose a translator from the database and sends a request to them.,clear action,T1_false,T2_false,T3_false,T4_false,0
13_admin.xmi,The translator can either accept or decline the task.,Clear options are provided for the translator’s response.,T1_false,T2_false,T3_false,T4_false,0
13_admin.xmi,If accepted the agent receives a notification and sends the quota to the client.,Sequential actions are clearly described.,T1_false,T2_false,T3_false,T4_false,0
13_admin.xmi,"If the client accepts it, a notification is sent to the translator that work can begin, otherwise if the quota is declined the order is closed.",Provides clear conditional pathways depending on the client's response.,T1_false,T2_false,T3_false,T4_false,0
13_admin.xmi,"If the translator declines the request, the agent looks for another translator.",Specifies the next step if the initial translator declines the task.,T1_false,T2_false,T3_false,T4_false,0
13_admin.xmi,"Once the translator is done with the translation, the translator uploads the translated document.",Describes a clear end-of-task action by the translator.,T1_false,T2_false,T3_false,T4_false,0
13_admin.xmi,The agent will then check the translated work to ensure that it looks up-to-standard.,"The term ""up-to-standard"" is vague and lacks a clear definition of what standards are considered acceptable.",T1_false,T2_false,T3_true,T4_false,1
13_admin.xmi,If deemed satisfactory the agent will close the case and the translated document together with an invoice is sent to the client.,Outlines the final actions clearly if the work is acceptable.,T1_false,T2_false,T3_false,T4_false,0
3_admin.xmi,The workflow of a computer repair service (CRS) can be described as follows.,This sentence clearly states the initial steps in the process. There is no ambiguity,T1_false,T2_false,T3_false,T4_false,0
3_admin.xmi,A customer brings in a defective computer and the CRS checks the defect and hands out a repair cost calculation back.,This sentence clearly states the initial steps in the process.,T1_false,T2_false,T3_true,T4_false,0
3_admin.xmi,"If the customer decides that the costs are acceptable, the process continues, otherwise she takes her computer home unrepaired.","T2_true,it does not specify what ""the process continues"" entails, leading to potential ambiguity. T3_uncertain (underspecification of what steps follow if the process continues),",T1_false,T2_true,T3_true,T4_false,2
3_admin.xmi,"The ongoing repair consists of two activities, which are executed, in an arbitrary order.",it's unclear how tasks are prioritized or if one might depend on the other.,T1_true,T2_false,T3_false,T4_false,1
3_admin.xmi,"The first activity is to check and repair the hardware, whereas the second activity checks and configures the software.",Both activities are clearly described in terms of their goals and scope.,T1_false,T2_false,T3_false,T4_false,0
3_admin.xmi,"After each of these activities, the proper system functionality is tested.",lacks details on how testing is conducted,T1_false,T2_false,T3_uncertain,T4_false,1
3_admin.xmi,"If an error is detected another arbitrary repair activity is executed, otherwise the repair is finished.","The use of ""arbitrary"" suggests a lack of structured decision-making regarding which repair activities to perform upon error detection, potentially leading to inconsistency in service quality or process efficiency.",T1_true,T2_true,T3_true,T4_false,3
59_admin.xmi,The process of ordering at McDonald’s can incorporate timed behavior in several places.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
59_admin.xmi,The most obvious instance of timed behavior is when the kitchen prepares the food.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
59_admin.xmi,An example of this is fries that need to be freshly prepared every so often as to not go soft.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
59_admin.xmi,So while fries can be pre-prepared they must either be used in orders or re-made before going bad.,"the word ""orders"" is ambigious. It can refers to order from customer and also refers to the standards for fries.",T1_false,T2_true,T3_false,T4_false,0
59_admin.xmi,Another instance of timed behavior is found during the ordering and payment phase.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
59_admin.xmi,"If a customer starts making an order but never finishes, the ordering machine should reset after some time.",It does not specify the duration after which the machine should reset.,T1_false,T2_false,T3_true,T4_false,0
59_admin.xmi,This is to allow other customers to start an ordering process without having to remove everything that has already been selected.,The rule is clear and unambiguous.,T1_false,T2_false,T3_false,T4_false,0
59_admin.xmi,The payment process can also potentially timeout due to network errors or similar issues.,"""similar issues"" is ambigious",T1_false,T2_true,T3_false,T4_false,0
59_admin.xmi,As such it should be possible to force customers to go to the cashier to pay if the payment times out at the machine.,It is unclear what the specific conditions are for determining when the payment timeout,T1_false,T2_false,T3_true,T4_false,0
48_admin.xmi,Founder Applies: The process begins when a founder initiates the application process through the CSE website.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,This step involves providing personal information and details about the startup idea.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"The founder must meet specific criteria to proceed, including being actively enrolled in any Danish university (MSc. or BSc.).",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"As a proof of being student, founder provides his/her student email.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"Also if startup is level at ""Minimum Viable Product (MVP) stage or below"", a detailed document explaining the startup idea is required.",No ambiguity found,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"If startup has higher level of maturity (e.g. active revenue streams), do not have to provide such documents.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"Review Founder: Application: CSE staff members act as game referees, reviewing the submitted form and deciding whether to proceed to the interview based on the established rules.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"First, The form must be filled out adequately, second the founder must meet specific criteria for acceptance(active student).",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"Additionally, startups at certain stages require additional documentation to proceed.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"So CSE Staff member check of these 3 elements. before moving to the next step, if one of them is missing, founder is rejected.",The sequence of checking the three elements is implied but not explicitly defined.,T1_true,T2_false,T3_false,T4_false,0
48_admin.xmi,"If the startup is deemed suitable for CSE, it proceeds to the next stage as interview.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,CSE Staff has 2-3 weeks maximum to evaluate application.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,Interview: Founders who pass the initial review move on to the interview stage.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,This stage involves a face-to-face discussion between CSE staff members and founders.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"If the interview is unsuccessful, the startup is rejected.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,The startup has always the opportunity to improve and reapply with submitting a new founder application.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,Kick-off: Founders who successfully complete the interview phase receive an invitation to the kick-off event.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,Attendance at this event is mandatory for all founders to achieve full acceptance into the game.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"Until founders attend, the process remains in this stage (In some models this step intentionally is not included due to make clear models).",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,Final Acceptance: Full acceptance into the game is achieved upon attendance at the kick-off event.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"At this stage, founders gain access to the CRM system and various online tools, including the room booking system, marking their successful integration into the game.",,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"In summary, the acceptance process for new startups and founders at CSE operates according to a set of rules designed to ensure fairness, efficiency, and alignment with the goals of both CSE and CBS.",,T1_false,T2_false,T3_false,T4_false,0
48_admin.xmi,"Each stage of the process represents a distinct level of the process, with specific criteria and objectives to be met for advancement.",,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"The entire process starts when last year’s festival ends, where the board members send out ‘thank you’ and evaluation letters to the volunteers from the current year.",This sentence clearly defines the starting point and the initial activities,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"This activity activates a ​response, ​which also implies that the execution of the activity must happen within six months, before the next activity.","The phrase ""before the next activity"" does not specify which activity follows",T1_false,T2_true,T3_false,T4_false,0
27_admin.xmi,"It correspondingly triggers a ​condition which indicates once the volunteers have received the letter, it is possible for them to answer the evaluation.",This sentence specifies the condition and the potential action clearly.,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"It is, nevertheless, not required for the volunteers to answer the evaluation in order to continue the process.",This sentence clearly states that the action is optional,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"However, each time a volunteer fills out an evaluation, the activity triggers a response implying that the activity of a board member reading the evaluation, must happen.",This sentence specifies the cause and effect relationship without ambiguity,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"After 'follow up from the previous year’ has been executed, the next activity in the process is the first board meeting.",This sentence clearly defines the sequence of activities.,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"Once the board meeting has occurred, a ​condition is activated and enables them to gain access to RF’s internal recruiting system.",specific condition that is activated is not detailed,T1_false,T2_false,T3_true,T4_false,1
27_admin.xmi,"When they have gained access to the system, it permits the board to open for sign-up on their website.",This sentence clearly states the action and the resulting permission.,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"Because all responsible volunteers are people who have worked at Lasagne Boden(LB) for many years, they can sign up as soon as the website is open​.",This sentence clearly states the eligibility and timing for sign-up,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,Subsequently the board can publish the FAQ and start to delegate responsibilities for the imminent work tasks.,This sentence specifies subsequent actions clearly,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"Once this has been executed, they can begin promoting and commence different initiatives for gathering volunteers​.",This sentence specifies subsequent actions clearly.,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"Immediately upon the aforementioned takes place, people can start signing up as volunteers.",This sentence specifies subsequent actions clearly.,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"The arrows from this activity constraints that a board member has to send a confirmation mail, every time a volunteer sign up.","The term ""arrows from this activity"" lacks clarity about the exact process flow",T1_false,T2_true,T3_false,T4_false,1
27_admin.xmi,"The confirmation mail enables new volunteers to create an account in People, along with, becoming a member of LB’s Facebook group.",This sentence specifies the actions resulting from the confirmation mail clearly.,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,These activities are obligatory in order to validate as a volunteer.,This sentence clearly states the requirement for validation.,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"However, as displayed in the graph in App. 3., the red arrow from the activities in ‘validating as a volunteer’ and the ‘responsible sign up’ denotes that the activity of validating as a volunteer is irrelevant for the responsible volunteers if they are already signed up; causing the activity to become ​excluded and irrelevant.","The reference to ""the graph in App. 3."" and ""red arrow"" is unclear without access to the graph, leading to ambiguity.",T1_false,T2_true,T3_false,T4_false,1
27_admin.xmi,"The next step in the process is the activity of the volunteers to pay deposit, which is compulsory for all volunteers in order to continue the process.",This sentence specifies the next step and its necessity clearly.,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"The arrows denotes that this must occur before they can proceed to the next activity, which is getting their wristband for the festival.","The term ""arrows"" lacks specificity",T1_false,T2_true,T3_false,T4_false,1
27_admin.xmi,"Once they have received the wristband, they are now guaranteed and approved as a volunteer.",This sentence clearly states the outcome of receiving the wristband.,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"As people are starting to get approved, and the number of volunteers are increasing, the Board will have a follow up meeting checking the status of the volunteers.",This sentence specifies the conditions and the subsequent action clearly.,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"Once this meeting has occurred, they can figure out whether they have reached the required number of volunteers or not.",This sentence clearly states the purpose and outcome of the meeting.,T1_false,T2_false,T3_false,T4_false,0
27_admin.xmi,"The arrows in this diagram indicates that the activity of reaching the required number of volunteers must happen, before they can be ready for the festival.","The term ""arrows in this diagram"" is unclear without access to the diagram",T1_false,T2_true,T3_false,T4_true,0
27_admin.xmi,Once all these activities have been executed the process can be seen as complete.,This sentence clearly states the condition for the completion of the process.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,"Listing Creation and Management:
Hosts must accurately represent their properties through detailed listings, including photos, descriptions, and amenities.",This sentence specifies the requirement for accurate property representation.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,Hosts are responsible for updating their availability calendars regularly.,"It does not specify how often ""regularly"" is or the consequences of failing to update.",T1_false,T2_false,T3_true,T4_false,0
66_admin.xmi,Hosts must comply with Airbnb’s content policies regarding listing descriptions and images.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,"Booking Process
Guests can request to book a property for specific dates.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,The platform must check the availability of the listing in real-time and facilitate the booking process.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,Guests must provide accurate information when making a booking request.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,"Communication
 Hosts and guests communicate directly through the Airbnb platform’s messaging system.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,"Real-time notifications are sent to ensure prompt responses to inquiries, requests, and messages.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,Hosts and guests are expected to communicate respectfully and professionally.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,"Payment Processing
The platform handles payment transactions securely between hosts and guests.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,"Hosts receive payment for bookings after guests check in, minus any applicable fees.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,Guests must provide valid payment information and authorise the transaction.,"It does not specify what constitutes ""valid payment information"" or the consequences of failing to provide it.",T1_false,T2_false,T3_true,T4_false,0
66_admin.xmi,"Review System
After a stay, both hosts and guests can leave reviews for each other.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,"Real-time notifications are sent when a review is submitted, encouraging timely feedback.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,Hosts and guests can respond to reviews to address any concerns or issues raised.,The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,"Customer Support
Airbnb provides 24/7 assistance via phone, email, or chat to address any issues, inquiries, or disputes.",The rule is straightforward and clear.,T1_false,T2_false,T3_false,T4_false,0
66_admin.xmi,The platform aims to resolve customer inquiries and complaints promptly and satisfactorily.,"It does not specify the criteria for ""promptly"" and ""satisfactorily"" or the process for handling unresolved issues.",T1_false,T2_false,T3_true,T4_false,0
29_admin.xmi,The process begins when the IPM receives a new order from a customer.,This sentence clearly defines the initial action,T1_false,T2_false,T3_false,T4_false,0
29_admin.xmi,"Each new order can be received a maximum of one time, thus the red excluding notation.",This sentence clearly explains the constraint without ambiguity,T1_false,T2_false,T3_true,T4_false,0
